,0
0.002,6.912430137480273e-15
0.010048387096774193,6.956595588735952e-15
0.01809677419354839,6.9087549012153696e-15
0.02614516129032258,6.917757192330988e-15
0.034193548387096775,6.824263414978819e-15
0.042241935483870965,6.87035817485688e-15
0.05029032258064516,6.92422529476189e-15
0.05833870967741936,6.889528264897451e-15
0.06638709677419355,6.8832705723278585e-15
0.07443548387096774,6.9271069864077014e-15
0.08248387096774193,6.889587736568765e-15
0.09053225806451613,6.916253613170423e-15
0.09858064516129032,6.89847825318143e-15
0.10662903225806451,6.910740794831329e-15
0.11467741935483872,6.900775244307592e-15
0.1227258064516129,6.90745151536254e-15
0.1307741935483871,6.8802096179969125e-15
0.1388225806451613,6.889411379146026e-15
0.14687096774193548,6.868548171503642e-15
0.15491935483870967,6.9367540325505236e-15
0.16296774193548386,6.883322797386868e-15
0.17101612903225807,6.877032859263541e-15
0.17906451612903226,6.8636997785752225e-15
0.18711290322580645,6.879932913492075e-15
0.19516129032258064,6.867278814629406e-15
0.20320967741935483,6.934032672439379e-15
0.21125806451612902,6.86327576628156e-15
0.2193064516129032,6.886026351413687e-15
0.22735483870967743,6.940268037870902e-15
0.23540322580645162,6.901445833396913e-15
0.2434516129032258,6.899758643720261e-15
0.2515,6.8805648673135435e-15
0.2595483870967742,6.896345947016439e-15
0.2675967741935484,6.887747106412634e-15
0.27564516129032257,6.879462642440982e-15
0.28369354838709676,6.913864562744862e-15
0.29174193548387095,6.8590587191346276e-15
0.29979032258064514,6.920015247149424e-15
0.30783870967741933,6.901193665445519e-15
0.3158870967741935,6.914395546625989e-15
0.3239354838709677,6.905283010775415e-15
0.33198387096774196,6.92448653183143e-15
0.34003225806451615,6.934955158926052e-15
0.34808064516129034,6.89796247987175e-15
0.3561290322580645,6.87068081487067e-15
0.3641774193548387,6.919282427984075e-15
0.3722258064516129,6.912552374546171e-15
0.3802741935483871,6.898876950987782e-15
0.3883225806451613,6.885414710138026e-15
0.3963709677419355,6.898680942178313e-15
0.40441935483870967,6.8853757171992115e-15
0.41246774193548386,6.905324430471193e-15
0.42051612903225805,6.893226399572487e-15
0.42856451612903224,6.877112942463609e-15
0.4366129032258064,6.909351031969884e-15
0.4446612903225806,6.909864293628967e-15
0.45270967741935486,6.8990113229889536e-15
0.46075806451612905,6.916058805227208e-15
0.46880645161290324,6.9231883033973146e-15
0.47685483870967743,6.9047351488451025e-15
0.4849032258064516,6.8919000073266386e-15
0.4929516129032258,6.87560939210709e-15
0.501,6.8800438694657074e-15
0.5090483870967741,6.896201301411471e-15
0.5170967741935484,6.90202759009819e-15
0.5251451612903226,6.88993376857255e-15
0.5331935483870968,6.8708177313521726e-15
0.541241935483871,6.914215716190367e-15
0.5492903225806451,6.927785989750035e-15
0.5573387096774194,6.883729285725539e-15
0.5653870967741935,6.881933440816105e-15
0.5734354838709678,6.923960898447239e-15
0.5814838709677419,6.86125142488157e-15
0.5895322580645161,6.909177772095201e-15
0.5975806451612903,6.887677282480988e-15
0.6056290322580645,6.845097769300583e-15
0.6136774193548387,6.9253518992130884e-15
0.6217258064516129,6.8849561231706825e-15
0.629774193548387,6.895250429250049e-15
0.6378225806451613,6.8945062469180656e-15
0.6458709677419354,6.919297434427657e-15
0.6539193548387097,6.927242781609291e-15
0.6619677419354839,6.901603198972236e-15
0.670016129032258,6.927202248391659e-15
0.6780645161290323,6.877419314161008e-15
0.6861129032258064,6.911001900502416e-15
0.6941612903225807,6.8846561595356276e-15
0.7022096774193548,6.919425918727916e-15
0.710258064516129,6.9104399894952445e-15
0.7183064516129032,6.894365314579217e-15
0.7263548387096774,6.905463962750803e-15
0.7344032258064516,6.893150043690035e-15
0.7424516129032258,6.882871847078899e-15
0.7505,6.936835336369812e-15
0.7585483870967742,6.884584677886914e-15
0.7665967741935483,6.89939740453562e-15
0.7746451612903226,6.878855107083452e-15
0.7826935483870968,6.869496132192516e-15
0.790741935483871,6.883996787989659e-15
0.7987903225806452,6.876316500907815e-15
0.8068387096774193,6.909836333699861e-15
0.8148870967741936,6.9117033222992874e-15
0.8229354838709677,6.9195103639557874e-15
0.830983870967742,6.913257876406379e-15
0.8390322580645161,6.91068902678091e-15
0.8470806451612903,6.924825844982207e-15
0.8551290322580645,6.899211133425836e-15
0.8631774193548387,6.894704731387591e-15
0.8712258064516128,6.929527021880919e-15
0.8792741935483871,6.894348793814481e-15
0.8873225806451612,6.855817324539028e-15
0.8953709677419355,6.9024591072155244e-15
0.9034193548387097,6.930518990204903e-15
0.9114677419354839,6.907836561710338e-15
0.9195161290322581,6.858799467727549e-15
0.9275645161290322,6.925568976703244e-15
0.9356129032258065,6.887111526125162e-15
0.9436612903225806,6.905072256174602e-15
0.9517096774193549,6.914199427909901e-15
0.959758064516129,6.883753852787296e-15
0.9678064516129032,6.8894565862634494e-15
0.9758548387096774,6.856469363493717e-15
0.9839032258064516,6.908989757710171e-15
0.9919516129032258,6.902660716979158e-15
1.0,6.894813763573293e-15
